CLUES,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
VZSSA007573,2.0,3.0,2013,394,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007573,2.0,3.0,2014,354,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007573,2.0,3.0,2015,235,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007573,2.0,3.0,2016,291,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007573,2.0,4.0,2010,331,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007573,2.0,4.0,2011,675,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007573,2.0,4.0,2012,1112,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007573,2.0,4.0,2013,835,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007573,2.0,4.0,2014,685,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007573,2.0,4.0,2015,501,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007573,2.0,4.0,2016,969,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,-1.0,1.0,2009,691,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,2.0,2009,838,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,3.0,2009,57,URGENCIA CALIFICADA,QUIRURGICA
VZSSA007660,1.0,4.0,2009,1287,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,5.0,2009,167,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,2.0,6.0,2009,3714,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
VZSSA007660,3.0,7.0,2009,1071,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
VZSSA007660,-1.0,9.0,2009,433,,NO ESPECIFICADO
VZSSA007660,1.0,1.0,2010,400,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,1.0,2011,481,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,1.0,2012,510,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,1.0,2013,480,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,1.0,2014,427,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,1.0,2015,428,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,1.0,2016,289,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,1.0,2.0,2010,1046,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,2.0,2011,1940,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,2.0,2012,1880,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,2.0,2013,1186,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,2.0,2014,1193,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,2.0,2015,1364,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,2.0,2016,1384,URGENCIA CALIFICADA,MEDICA
VZSSA007660,1.0,3.0,2010,672,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,3.0,2011,843,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,3.0,2012,954,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,3.0,2013,1179,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,3.0,2014,916,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,3.0,2015,832,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,3.0,2016,775,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,1.0,4.0,2010,175,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,1.0,4.0,2011,222,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,1.0,4.0,2012,185,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,1.0,4.0,2013,318,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,1.0,4.0,2014,328,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,1.0,4.0,2015,394,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,1.0,4.0,2016,361,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007660,2.0,1.0,2010,259,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,1.0,2011,173,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,1.0,2012,166,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,1.0,2013,295,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,1.0,2014,189,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,1.0,2015,119,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,1.0,2016,76,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007660,2.0,2.0,2010,3264,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,2.0,2011,2774,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,2.0,2012,2743,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,2.0,2013,1876,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,2.0,2014,1946,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,2.0,2015,2089,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,2.0,2016,2356,URGENCIA NO CALIFICADA,MEDICA
VZSSA007660,2.0,3.0,2010,901,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,3.0,2011,1211,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,3.0,2012,1200,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,3.0,2013,1275,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,3.0,2014,866,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,3.0,2015,804,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,3.0,2016,506,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007660,2.0,4.0,2010,478,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,2.0,4.0,2011,411,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,2.0,4.0,2012,303,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,2.0,4.0,2013,223,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,2.0,4.0,2014,108,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,2.0,4.0,2015,155,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007660,2.0,4.0,2016,104,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,-1.0,1.0,2009,715,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,2.0,2009,898,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,3.0,2009,44,URGENCIA CALIFICADA,QUIRURGICA
VZSSA007684,1.0,4.0,2009,1603,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,5.0,2009,235,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,2.0,6.0,2009,3315,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
VZSSA007684,3.0,7.0,2009,235,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
VZSSA007684,-1.0,9.0,2009,14,,NO ESPECIFICADO
VZSSA007684,1.0,1.0,2010,396,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,1.0,2011,279,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,1.0,2012,320,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,1.0,2013,332,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,1.0,2014,805,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,1.0,2015,781,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,1.0,2016,864,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,1.0,2.0,2010,632,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,2.0,2011,548,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,2.0,2012,175,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,2.0,2013,176,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,2.0,2014,86,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,2.0,2015,125,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,2.0,2016,202,URGENCIA CALIFICADA,MEDICA
VZSSA007684,1.0,3.0,2010,512,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,3.0,2011,569,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,3.0,2012,622,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,3.0,2013,541,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,3.0,2014,210,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,3.0,2015,272,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,3.0,2016,263,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,1.0,4.0,2010,49,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,1.0,4.0,2011,35,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,1.0,4.0,2012,48,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,1.0,4.0,2013,44,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,1.0,4.0,2014,33,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,1.0,4.0,2015,30,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,1.0,4.0,2016,37,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007684,2.0,1.0,2010,316,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,1.0,2011,322,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,1.0,2012,453,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,1.0,2013,328,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,1.0,2014,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,1.0,2015,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,1.0,2016,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007684,2.0,2.0,2010,3900,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,2.0,2011,4116,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,2.0,2012,6292,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,2.0,2013,5402,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,2.0,2014,3642,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,2.0,2015,3675,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,2.0,2016,3446,URGENCIA NO CALIFICADA,MEDICA
VZSSA007684,2.0,3.0,2010,744,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,3.0,2011,633,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,3.0,2012,769,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,3.0,2013,1012,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,3.0,2014,2007,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,3.0,2015,1998,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,3.0,2016,1999,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007684,2.0,4.0,2010,174,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,4.0,2011,25,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,4.0,2012,69,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,4.0,2013,326,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,4.0,2014,1451,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,4.0,2015,1580,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,4.0,2016,1677,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007684,2.0,9.0,2010,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
VZSSA007696,-1.0,1.0,2009,211,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,2.0,2009,728,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,3.0,2009,452,URGENCIA CALIFICADA,QUIRURGICA
VZSSA007696,1.0,4.0,2009,889,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,5.0,2009,127,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,2.0,6.0,2009,1520,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
VZSSA007696,3.0,7.0,2009,10,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
VZSSA007696,-1.0,9.0,2009,1,,NO ESPECIFICADO
VZSSA007696,1.0,1.0,2010,136,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,1.0,2011,125,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,1.0,2012,142,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,1.0,2013,154,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,1.0,2014,110,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,1.0,2015,185,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,1.0,2016,173,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,1.0,2.0,2010,507,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,2.0,2011,625,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,2.0,2012,747,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,2.0,2013,620,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,2.0,2014,635,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,2.0,2015,735,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,2.0,2016,534,URGENCIA CALIFICADA,MEDICA
VZSSA007696,1.0,3.0,2010,1044,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,3.0,2011,1039,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,3.0,2012,1034,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,3.0,2013,1096,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,3.0,2014,966,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,3.0,2015,1022,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,3.0,2016,658,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,1.0,4.0,2010,157,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,4.0,2011,203,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,4.0,2012,213,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,4.0,2013,247,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,4.0,2014,282,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,4.0,2015,383,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,4.0,2016,215,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007696,1.0,9.0,2010,3,URGENCIA CALIFICADA,NO ESPECIFICADO
VZSSA007696,1.0,9.0,2011,2,URGENCIA CALIFICADA,NO ESPECIFICADO
VZSSA007696,2.0,1.0,2010,38,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,1.0,2011,71,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,1.0,2012,102,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,1.0,2013,110,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,1.0,2014,177,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,1.0,2015,215,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,1.0,2016,278,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007696,2.0,2.0,2010,945,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,2.0,2011,814,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,2.0,2012,1068,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,2.0,2013,1049,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,2.0,2014,1230,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,2.0,2015,1107,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,2.0,2016,1111,URGENCIA NO CALIFICADA,MEDICA
VZSSA007696,2.0,3.0,2010,353,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,3.0,2011,331,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,3.0,2012,446,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,3.0,2013,458,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,3.0,2014,729,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,3.0,2015,678,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,3.0,2016,678,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007696,2.0,4.0,2010,290,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,4.0,2011,367,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,4.0,2012,439,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,4.0,2013,432,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,4.0,2014,691,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,4.0,2015,675,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,4.0,2016,518,URGENCIA NO CALIFICADA,PEDIATRICA
VZSSA007696,2.0,9.0,2010,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
VZSSA007696,2.0,9.0,2012,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
VZSSA007696,2.0,9.0,2013,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
VZSSA007701,-1.0,1.0,2009,219,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,2.0,2009,717,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,3.0,2009,114,URGENCIA CALIFICADA,QUIRURGICA
VZSSA007701,1.0,4.0,2009,972,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,5.0,2009,132,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,2.0,6.0,2009,2121,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
VZSSA007701,3.0,7.0,2009,133,APOYO A SERVICIOS DE MEDICINA GENERAL,APOYO A SERVICIOS DE MEDICINA GENERAL
VZSSA007701,-1.0,9.0,2009,318,,NO ESPECIFICADO
VZSSA007701,1.0,1.0,2010,170,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,1.0,2011,75,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,1.0,2012,82,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,1.0,2013,226,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,1.0,2014,261,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,1.0,2015,202,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,1.0,2016,268,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,1.0,2.0,2010,792,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,2.0,2011,714,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,2.0,2012,802,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,2.0,2013,871,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,2.0,2014,799,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,2.0,2015,657,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,2.0,2016,660,URGENCIA CALIFICADA,MEDICA
VZSSA007701,1.0,3.0,2010,949,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,3.0,2011,420,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,3.0,2012,509,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,3.0,2013,816,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,3.0,2014,927,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,3.0,2015,675,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,3.0,2016,406,URGENCIA CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,1.0,4.0,2010,278,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,4.0,2011,217,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,4.0,2012,120,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,4.0,2013,262,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,4.0,2014,284,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,4.0,2015,291,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,4.0,2016,307,URGENCIA CALIFICADA,PEDIATRICA
VZSSA007701,1.0,9.0,2010,1,URGENCIA CALIFICADA,NO ESPECIFICADO
VZSSA007701,1.0,9.0,2011,3,URGENCIA CALIFICADA,NO ESPECIFICADO
VZSSA007701,1.0,9.0,2012,9,URGENCIA CALIFICADA,NO ESPECIFICADO
VZSSA007701,2.0,1.0,2010,46,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,1.0,2011,45,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,1.0,2012,61,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,1.0,2013,177,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,1.0,2014,268,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,1.0,2015,273,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,1.0,2016,293,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
VZSSA007701,2.0,2.0,2010,1426,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,2.0,2011,1993,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,2.0,2012,2939,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,2.0,2013,1734,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,2.0,2014,2002,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,2.0,2015,2334,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,2.0,2016,1920,URGENCIA NO CALIFICADA,MEDICA
VZSSA007701,2.0,3.0,2010,1208,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,3.0,2011,1042,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,3.0,2012,1945,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,3.0,2013,1667,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,3.0,2014,1823,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,3.0,2015,1878,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,3.0,2016,983,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
VZSSA007701,2.0,4.0,2010,506,URGENCIA NO CALIFICADA,PEDIATRICA
