CLUES,NOMBRE DE LA ENTIDAD,CLAVE DE LA ENTIDAD,CLAVE DE LA INSTITUCION,TOTAL DE CAMAS,TIPOURGENCIA,MOTATE,YEAR,count,TIPOURGENCIA_V,MOTATE_V
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,3.0,2015,3072,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,3.0,2016,849,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2010,3931,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2011,2380,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2012,1099,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2013,686,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2014,685,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2015,17,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,4.0,2016,101,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,9.0,2011,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,1.0,9.0,2012,2,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2010,1368,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2011,1359,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2012,312,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2013,10,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2014,18,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2015,12,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,1.0,2016,27,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2010,4679,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2011,5147,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2012,9987,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2013,14890,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2014,14070,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2015,25371,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,2.0,2016,26608,URGENCIA NO CALIFICADA,MEDICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2010,4509,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2011,3047,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2012,1604,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2013,3788,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2014,2656,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2015,2925,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,3.0,2016,5869,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2010,1676,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2011,2331,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2012,2870,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2013,2917,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2014,3197,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2015,4528,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,4.0,2016,5510,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,9.0,2011,5,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003944,CIUDAD DE MEXICO,9,SSA,615,2.0,9.0,2012,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,1.0,2010,9339,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,1.0,2011,11556,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,1.0,2013,6010,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,1.0,2014,23527,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,1.0,2015,24458,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,1.0,2016,1934,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,2.0,2010,5,URGENCIA CALIFICADA,MEDICA
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,2.0,2011,2,URGENCIA CALIFICADA,MEDICA
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,2.0,2015,1,URGENCIA CALIFICADA,MEDICA
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,1.0,9.0,2013,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,2.0,1.0,2010,2750,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,2.0,1.0,2015,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,2.0,1.0,2016,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,2.0,2.0,2010,33,URGENCIA NO CALIFICADA,MEDICA
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,2.0,2.0,2013,3,URGENCIA NO CALIFICADA,MEDICA
DFSSA003956,CIUDAD DE MEXICO,9,SSA,225,2.0,9.0,2010,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,-1.0,1.0,2009,1,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2009,5953,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,4.0,2009,2266,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,6.0,2009,30345,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,-1.0,9.0,2009,3,,NO ESPECIFICADO
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,1.0,2011,1,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,1.0,2012,19,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,1.0,2014,9,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,1.0,2015,4,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,1.0,2016,21,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2010,189,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2011,172,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2012,3613,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2013,167,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2014,208,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2015,1353,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,2.0,2016,25220,URGENCIA CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2010,11659,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2011,11908,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2012,9030,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2013,12579,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2014,14414,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2015,13900,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,3.0,2016,13768,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,4.0,2010,20,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,4.0,2013,2,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,4.0,2014,4,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,4.0,2015,721,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,1.0,4.0,2016,1414,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,1.0,2011,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,1.0,2012,12,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2010,17035,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2011,14663,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2012,14135,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2013,15961,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2014,18457,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2015,24436,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,2.0,2016,10385,URGENCIA NO CALIFICADA,MEDICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,3.0,2010,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,3.0,2011,1,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,3.0,2012,4,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,3.0,2013,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,3.0,2015,1,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,3.0,2016,2,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2010,11741,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2011,10799,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2012,10980,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2013,11191,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2014,13339,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2015,13264,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,4.0,2016,13776,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003961,CIUDAD DE MEXICO,9,SSA,181,2.0,9.0,2015,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,-1.0,1.0,2009,487,,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2009,17579,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2009,6209,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,5.0,2009,3023,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,6.0,2009,54953,URGENCIA NO CALIFICADA,URGENCIA NO CALIFICADA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2010,17518,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2011,18910,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2012,17759,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2013,18699,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2014,26312,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2015,34391,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,2.0,2016,8447,URGENCIA CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2010,5891,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2011,5734,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2012,5619,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2013,5358,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2014,4848,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2015,4483,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,3.0,2016,1185,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2010,4031,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2011,3664,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2012,2513,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2013,2388,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2014,2880,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2015,2170,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,4.0,2016,528,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,1.0,9.0,2013,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,1.0,2010,123,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,1.0,2011,539,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,1.0,2012,271,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,1.0,2013,15,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,1.0,2014,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,1.0,2015,1,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2010,23401,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2011,30968,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2012,40462,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2013,44335,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2014,29750,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2015,21512,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,2.0,2016,5344,URGENCIA NO CALIFICADA,MEDICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2010,13453,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2011,10294,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2012,9619,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2013,9605,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2014,7911,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2015,8382,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,3.0,2016,2090,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2010,2272,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2011,2286,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2012,2297,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2013,2499,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2014,2737,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2015,6826,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,4.0,2016,2421,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,9.0,2010,5,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,9.0,2011,1,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,9.0,2012,2,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003973,CIUDAD DE MEXICO,9,SSA,914,2.0,9.0,2013,5,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,1.0,1.0,2016,13,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,1.0,2.0,2016,427,URGENCIA CALIFICADA,MEDICA
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,1.0,4.0,2016,3,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,1.0,9.0,2015,1,URGENCIA CALIFICADA,NO ESPECIFICADO
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,1.0,2016,79,URGENCIA NO CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,2.0,2015,8,URGENCIA NO CALIFICADA,MEDICA
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,2.0,2016,1299,URGENCIA NO CALIFICADA,MEDICA
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,3.0,2016,21,URGENCIA NO CALIFICADA,GINECO-OBSTETRICA
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,4.0,2016,56,URGENCIA NO CALIFICADA,PEDIATRICA
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,9.0,2015,2525,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003985,CIUDAD DE MEXICO,9,SSA,0,2.0,9.0,2016,335,URGENCIA NO CALIFICADA,NO ESPECIFICADO
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,1.0,2014,13,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,1.0,2015,63,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,1.0,2016,70,URGENCIA CALIFICADA,"ACCIDENTES, ENVENENAMIENTO Y VIOLENCIAS"
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,2.0,2014,91,URGENCIA CALIFICADA,MEDICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,2.0,2015,791,URGENCIA CALIFICADA,MEDICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,2.0,2016,1144,URGENCIA CALIFICADA,MEDICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,3.0,2014,10,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,3.0,2015,150,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,3.0,2016,205,URGENCIA CALIFICADA,GINECO-OBSTETRICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,4.0,2014,12,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,4.0,2015,115,URGENCIA CALIFICADA,PEDIATRICA
DFSSA003990,CIUDAD DE MEXICO,9,SSA,82,1.0,4.0,2016,82,URGENCIA CALIFICADA,PEDIATRICA
